ontology,go_id,go_name,root_node,n_chips,total_probe_memberships,semantic_preblock_go_id,semantic_preblock_n_terms,semantic_preblock_ic,semantic_preblock_method,semantic_preblock_id,semantic_preblock_name,semantic_cluster_id,semantic_block_id,semantic_block_name,cluster_method,semantic_similarity_cutoff,semantic_block_n_terms
MF,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",molecular_function,2,65,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_2,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0016491,oxidoreductase activity,molecular_function,2,577,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_20,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_20,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0016655,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_21,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",molecular_function,1,9,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_22,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0051213,dioxygenase activity,molecular_function,2,87,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_22,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",molecular_function,2,88,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_23,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_23,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0016706,2-oxoglutarate-dependent dioxygenase activity,molecular_function,1,13,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_24,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0031545,peptidyl-proline 4-dioxygenase activity,molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_24,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",molecular_function,2,51,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_25,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0070330,aromatase activity,molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_25,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0017099,very-long-chain-acyl-CoA dehydrogenase activity,molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_26,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0030343,vitamin D3 25-hydroxylase activity,molecular_function,1,6,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_27,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0034875,caffeine oxidase activity,molecular_function,1,7,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_28,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0035575,histone demethylase activity (H4-K20 specific),molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_29,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0003995,acyl-CoA dehydrogenase activity,molecular_function,2,13,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_3,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",molecular_function,2,26,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_3,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",molecular_function,1,6,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_3,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0047035,testosterone dehydrogenase (NAD+) activity,molecular_function,1,6,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_30,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0051864,histone demethylase activity (H3-K36 specific),molecular_function,1,10,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_31,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0051920,peroxiredoxin activity,molecular_function,1,6,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_32,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0062181,"1-alpha,25-dihydroxyvitamin D3 23-hydroxylase activity",molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_33,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0062187,"anandamide 8,9 epoxidase activity",molecular_function,1,6,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_34,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0062188,"anandamide 11,12 epoxidase activity",molecular_function,1,6,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_34,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0062189,"anandamide 14,15 epoxidase activity",molecular_function,1,6,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_34,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0101020,estrogen 16-alpha-hydroxylase activity,molecular_function,1,9,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_35,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0101021,estrogen 2-hydroxylase activity,molecular_function,1,13,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_35,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0102033,long-chain fatty acid omega-hydroxylase activity,molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_36,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0140575,transmembrane monodehydroascorbate reductase activity,molecular_function,1,6,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_37,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0004022,alcohol dehydrogenase (NAD+) activity,molecular_function,1,9,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_4,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0004029,aldehyde dehydrogenase (NAD+) activity,molecular_function,1,11,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_5,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0004030,aldehyde dehydrogenase [NAD(P)+] activity,molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_5,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0004032,alditol:NADP+ 1-oxidoreductase activity,molecular_function,1,7,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_6,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0008106,alcohol dehydrogenase (NADP+) activity,molecular_function,1,10,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_6,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0052650,NADP-retinol dehydrogenase activity,molecular_function,1,10,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_6,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0004303,estradiol 17-beta-dehydrogenase activity,molecular_function,2,15,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_7,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0047044,"androstan-3-alpha,17-beta-diol dehydrogenase activity",molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_7,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0047045,testosterone 17-beta-dehydrogenase (NADP+) activity,molecular_function,1,6,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_7,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0004322,ferroxidase activity,molecular_function,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_8,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0004365,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,molecular_function,2,14,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_9,MF_GO_0016491,oxidoreductase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,66
MF,GO:0120319,GO:0120319,MF_UNSPECIFIED,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_unmapped_1,MF_GO_0016491,oxidoreductase activity,singleton_not_in_semdata,0.7,66
MF,GO:0140683,GO:0140683,MF_UNSPECIFIED,1,5,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_unmapped_2,MF_GO_0016491,oxidoreductase activity,singleton_not_in_semdata,0.7,66
MF,GO:0160082,GO:0160082,MF_UNSPECIFIED,1,7,GO:0016491,67,3.512373634869191,go_ancestor_prepartition,MF_GO_0016491,oxidoreductase activity,MF_GO_0016491_unmapped_3,MF_GO_0016491,oxidoreductase activity,singleton_not_in_semdata,0.7,66
MF,GO:0000030,mannosyltransferase activity,molecular_function,1,13,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_1,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008378,galactosyltransferase activity,molecular_function,1,5,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_1,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0016758,hexosyltransferase activity,molecular_function,2,14,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_1,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008376,acetylgalactosaminyltransferase activity,molecular_function,1,5,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_10,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0015020,glucuronosyltransferase activity,molecular_function,1,8,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_10,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008417,fucosyltransferase activity,molecular_function,1,10,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_11,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0017083,4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase activity,molecular_function,1,7,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_11,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0046920,alpha-(1->3)-fucosyltransferase activity,molecular_function,1,7,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_11,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008483,transaminase activity,molecular_function,2,24,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_12,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0003945,N-acetyllactosamine synthase activity,molecular_function,1,5,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_2,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0003950,NAD+ ADP-ribosyltransferase activity,molecular_function,2,18,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_3,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0004364,glutathione transferase activity,molecular_function,2,22,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_4,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0004659,prenyltransferase activity,molecular_function,2,15,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_4,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0016740,transferase activity,molecular_function,2,1711,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_4,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",molecular_function,1,5,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_4,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008146,sulfotransferase activity,molecular_function,2,21,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_5,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008168,methyltransferase activity,molecular_function,2,139,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_6,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,molecular_function,2,28,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_6,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008173,RNA methyltransferase activity,molecular_function,1,16,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_7,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008175,tRNA methyltransferase activity,molecular_function,1,5,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_7,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008194,UDP-glycosyltransferase activity,molecular_function,2,17,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_8,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008373,sialyltransferase activity,molecular_function,1,8,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_8,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0016757,glycosyltransferase activity,molecular_function,2,179,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_8,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0008375,acetylglucosaminyltransferase activity,molecular_function,2,21,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_9,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0033829,O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity,molecular_function,1,5,GO:0016740,147,2.228851418273426,go_ancestor_prepartition,MF_GO_0016740,transferase activity,MF_GO_0016740_9,MF_GO_0016740,transferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,25
MF,GO:0003810,protein-glutamine gamma-glutamyltransferase activity,molecular_function,1,5,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_1,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0034450,ubiquitin-ubiquitin ligase activity,molecular_function,2,22,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_10,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0061630,ubiquitin protein ligase activity,molecular_function,2,308,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_10,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0050291,sphingosine N-acyltransferase activity,molecular_function,1,7,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_11,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0061631,ubiquitin conjugating enzyme activity,molecular_function,2,43,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_12,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0061665,SUMO ligase activity,molecular_function,1,12,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_13,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0003841,1-acylglycerol-3-phosphate O-acyltransferase activity,molecular_function,2,17,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_2,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0042171,lysophosphatidic acid acyltransferase activity,molecular_function,1,11,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_2,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0003985,acetyl-CoA C-acetyltransferase activity,molecular_function,1,6,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_3,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0003988,acetyl-CoA C-acyltransferase activity,molecular_function,1,5,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_3,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0004402,histone acetyltransferase activity,molecular_function,2,27,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_4,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0010484,H3 histone acetyltransferase activity,molecular_function,1,5,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_4,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0010485,H4 histone acetyltransferase activity,molecular_function,1,7,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_4,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0036408,histone acetyltransferase activity (H3-K14 specific),molecular_function,1,12,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_4,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0043995,histone acetyltransferase activity (H4-K5 specific),molecular_function,1,12,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_4,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0043996,histone acetyltransferase activity (H4-K8 specific),molecular_function,1,12,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_4,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0043997,histone acetyltransferase activity (H4-K12 specific),molecular_function,1,12,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_4,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0061733,peptide-lysine-N-acetyltransferase activity,molecular_function,2,28,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_4,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0004596,peptide alpha-N-acetyltransferase activity,molecular_function,1,5,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_5,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0008080,N-acetyltransferase activity,molecular_function,2,11,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_5,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0004842,ubiquitin-protein transferase activity,molecular_function,2,270,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_6,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0019787,ubiquitin-like protein transferase activity,molecular_function,2,19,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_6,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
MF,GO:0019789,SUMO transferase activity,molecular_function,2,27,GO:0016746,34,3.7772952452673767,go_ancestor_prepartition,MF_GO_0016746,acyltransferase activity,MF_GO_0016746_6,MF_GO_0016746,acyltransferase activity,GOSemSim_Wang_average_within_GO_ancestor_block,0.7,34
